"code","name"
"601400063185","MÁSTER UNIVERSITARIO en Profesor/a de Educación Secundaria Obligatoria y Bachillerato, Formación Profesional y Enseñanza de Idiomas"
"601400063186","MÁSTER UNIVERSITARIO en Profesor de Educación Secundaria Obligatoria, Bachillerato, Formación Profesional y Enseñanza de Idiomas"
"601400063187","MÁSTER UNIVERSITARIO en Profesor/a de Educación Secundaria"
"601400063188","MÁSTER UNIVERSITARIO en Profesorado de Educación Secundaria"
"601400063189","MÁSTER UNIVERSITARIO en Profesorado de Educación Secundaria Obligatoria, Bachillerato, Formación Profesional y Enseñanza de Idiomas"
"601400063190","MÁSTER UNIVERSITARIO en Profesorado de Educación Secundaria y Enseñanzas Artísticas, de Idiomas y Deportivas"
"601400063191","MÁSTER UNIVERSITARIO en Profesorado de Enseñanza Secundaria Obligatoria y Bachillerato, Formación Profesional y Enseñanza de Idiomas"
"601400063192","MÁSTER UNIVERSITARIO en Profesorado de Enseñanza Secundaria Obligatoria y Bachillerato, Formación Profesional y Enseñanza de Idiomas, Artísticas y Deportivas"
"6014000631AD","MÁSTER UNIVERSITARIO en Habilitación Docente para el ejercicio de las profesiones de profesor de Educación Secundaria Obligatoria, Bachillerato, Formación Profesional y Enseñanzas de Idiomas"
"6014000631AM","MÁSTER UNIVERSITARIO en Educación Personalizada"
"6014000631AO","MÁSTER UNIVERSITARIO en Formación de Profesores de Español como Segunda Lengua"
"6014000631AQ","MÁSTER UNIVERSITARIO en Formación Docente del Profesor de Universidad"
"601400063306","MÁSTER UNIVERSITARIO en Enseñanza de Lenguas, Interculturalidad y Formación del Profesorado"
"601400066301","MÁSTER UNIVERSITARIO en Estudios Avanzados en Educación Social"
"601400066305","MÁSTER UNIVERSITARIO en Educación Social: Investigación y desarrollo Profesional"
"601400066306","MÁSTER UNIVERSITARIO en Intervención Educativa en Contextos Sociales"
"601400083108","MÁSTER UNIVERSITARIO en Enseñanza Bilingüe"
"601400083161","MÁSTER UNIVERSITARIO en Enseñanza Bilingüe en Centros Educativos de Educación Primaria e Inmersión en Lengua Inglesa"
"601400083162","MÁSTER UNIVERSITARIO en Enseñanza Bilingüe en Centros Educativos de Educación Secundaria e Inmersión en Lengua Inglesa"
"601400083168","MÁSTER UNIVERSITARIO en Lengua Inglesa para el Aula Bilingüe de Educación Secundaria"
"601400083172","MÁSTER UNIVERSITARIO en Educación Bilingüe. Inglés y Español"
"601400083177","MÁSTER UNIVERSITARIO en Educación Bilingüe"
"601420063105","MÁSTER UNIVERSITARIO en Artes Visuales y Educación. Un enfoque construccionista"
"601420063110","MÁSTER UNIVERSITARIO en Comunicación y Educación Audiovisual"
"601420063118","MÁSTER UNIVERSITARIO en Educación Físico-Deportiva"
"601420063121","MÁSTER UNIVERSITARIO en Educación para la Salud"
"601420063301","MÁSTER UNIVERSITARIO en Educación en Salud Escolar"
"601420063305","MÁSTER UNIVERSITARIO en Educador/a Ambiental"
"601420063312","MÁSTER UNIVERSITARIO en Dirección de Actividades Educativas en la Naturaleza"
"601420263104","MÁSTER UNIVERSITARIO en Aprendizaje y Enseñanza del Español en Contextos Multilingües e Internacionales"
"601420263113","MÁSTER UNIVERSITARIO en Didáctica de la Matemática"
"601420263114","MÁSTER UNIVERSITARIO en Didácticas Específicas en el Aula, Museos y Espacios Naturales"
"601420263162","MÁSTER UNIVERSITARIO en Investigación en Didáctica de la Lengua y de la Literatura"
"601420263163","MÁSTER UNIVERSITARIO en Investigación en Didáctica de las Ciencias Experimentales"
"601420263164","MÁSTER UNIVERSITARIO en Investigación en Didáctica de las Ciencias Experimentales y de la Matemática"
"601420263165","MÁSTER UNIVERSITARIO en Investigación en Didáctica de las Ciencias Sociales, la Geografía, la Historia y el Arte"
"601420263166","MÁSTER UNIVERSITARIO en Investigación en Didáctica de las Matemáticas y de las Ciencias"
"601420263167","MÁSTER UNIVERSITARIO en Investigación en Didáctica, Formación y Evaluación Educativa"
"601420263168","MÁSTER UNIVERSITARIO en Investigación en Didácticas Especificas"
"6014202631AR","MÁSTER UNIVERSITARIO en Investigación en Didácticas Disciplinares"
"601420363103","MÁSTER UNIVERSITARIO en Aprendizaje a lo largo de la vida: Políticas y Gestión"
"601420363115","MÁSTER UNIVERSITARIO en Dirección, Evaluación y Calidad de las Instituciones de Formación"
"601420363130","MÁSTER UNIVERSITARIO en Estudios Avanzados en Pedagogía"
"601420363173","MÁSTER UNIVERSITARIO en Las TIC en Educación: Análisis y Diseño de Recursos, Procesos y Prácticas Formativas"
"601420363174","MÁSTER UNIVERSITARIO en Liderazgo de la Transformación Socioeducativa"
"601420363178","MÁSTER UNIVERSITARIO en Pedagogía Montessori"
"601420363179","MÁSTER UNIVERSITARIO en Pedagogía Social y Comunitaria: Liderazgo de la Transformación Socioeducativa"
"601420363180","MÁSTER UNIVERSITARIO en Planificación y Gestión de la Educación"
"601420363181","MÁSTER UNIVERSITARIO en Políticas y Prácticas de Innovación Educativa"
"601420363182","MÁSTER UNIVERSITARIO en Políticas y Prácticas de innovación educativa para la sociedad del conocimiento"
"601420363183","MÁSTER UNIVERSITARIO en Procesos Educativos"
"6014203631AB","MÁSTER UNIVERSITARIO en Dirección y Gestión para la Calidad de Centros Educativos"
"6014203631AC","MÁSTER UNIVERSITARIO en Estrategias y Tecnologías para la Función Docente en la Sociedad Multicultural"
"6014203631AE","MÁSTER UNIVERSITARIO en Las Tecnologías de la Información y la Comunicación en la Enseñanza y el Tratamiento de Lenguas"
"6014203631AH","MÁSTER UNIVERSITARIO en Pedagogía Montessori (0-6 años)"
"601420463201","MÁSTER UNIVERSITARIO en Dificultades de Aprendizaje y Procesos Cognitivos"
"601420463202","MÁSTER UNIVERSITARIO en Educación en Contextos Multiculturales y Plurilingües"
"601420463203","MÁSTER UNIVERSITARIO en Educación en la Diversidad"
"601420463204","MÁSTER UNIVERSITARIO en Educación Inclusiva"
"601420463205","MÁSTER UNIVERSITARIO en Educación Intercultural"
"601420463206","MÁSTER UNIVERSITARIO en Educación Multicultural"
"601420463207","MÁSTER UNIVERSITARIO en Estrategias de Intervención para la Atención a la Diversidad"
"601420463208","MÁSTER UNIVERSITARIO en Intervención Educativa y Psicológica"
"601420463209","MÁSTER UNIVERSITARIO en Intervención en Convivencia Escolar"
"601420463210","MÁSTER UNIVERSITARIO en Intervención Multidisciplinar en la Diversidad en Contextos Educativos"
"601420463211","MÁSTER UNIVERSITARIO en Intervención Psicopedagógica"
"601420463212","MÁSTER UNIVERSITARIO en Intervención Psicopedagógica en Contextos de Educación Formal y No Formal"
"601420463214","MÁSTER UNIVERSITARIO en Investigación en Psicología y Ciencias de la Educación"
"601420463215","MÁSTER UNIVERSITARIO en Investigación Psicosocioeducativa con Adolescentes en Contextos Escolares"
"601420463216","MÁSTER UNIVERSITARIO en Necesidades Educativas Especiales"
"601420463217","MÁSTER UNIVERSITARIO en Necesidades Específicas de Apoyo Educativo"
"601420463218","MÁSTER UNIVERSITARIO en Orientación Educativa"
"601420463220","MÁSTER UNIVERSITARIO en Psicodidáctica: Psicología de la Educación y Didácticas Específicas"
"601420463221","MÁSTER UNIVERSITARIO en Psicopedagogía"
"601420463222","MÁSTER UNIVERSITARIO en Tratamiento Educativo de la Diversidad"
"601420463223","MÁSTER UNIVERSITARIO en Educación y Sociedad Inclusivas"
"601420463224","MÁSTER UNIVERSITARIO en Euro-Latinoamericano en Educación Intercultural"
"601420463225","MÁSTER UNIVERSITARIO en Investigación en Discapacidad"
"601420463226","MÁSTER UNIVERSITARIO en Atención a la Diversidad y Apoyos Educativos"
"601420463227","MÁSTER UNIVERSITARIO en Intervención Educativa en Alumnos con Discapacidad Intelectual"
"601420463228","MÁSTER UNIVERSITARIO en Estudios Avanzados de Educación en la Sociedad Global"
"601420563111","MÁSTER UNIVERSITARIO en Comunicación y Educación en Red. De la Sociedad de la Información a la Sociedad del Conocimiento"
"601420563125","MÁSTER UNIVERSITARIO en Educación y Nuevas Tecnologías"
"601420563126","MÁSTER UNIVERSITARIO en Educación y TIC (E-learning)"
"601420563128","MÁSTER UNIVERSITARIO en E-learning y redes sociales"
"601420563129","MÁSTER UNIVERSITARIO en Enseñanza y Aprendizaje en Entornos Digitales"
"601420563193","MÁSTER UNIVERSITARIO en Tecnología Educativa: Aprendizaje Virtual y Gestión del Conocimiento"
"601420563194","MÁSTER UNIVERSITARIO en Tecnología Educativa: E-learning y Gestión del Conocimiento"
"601420563196","MÁSTER UNIVERSITARIO en Tecnologías de la Información y la Comunicación aplicadas a la Educación"
"601420563197","MÁSTER UNIVERSITARIO en Tecnologías de la Información y la Comunicación en Educación y Formación"
"601420563198","MÁSTER UNIVERSITARIO en Tecnologías de la Información y la Comunicación en la Enseñanza y Tratamiento de Lenguas"
"601420763102","MÁSTER UNIVERSITARIO en Aprendizaje a lo largo de la Vida en Contextos Multiculturales"
"601420763106","MÁSTER UNIVERSITARIO en Calidad y Mejora de la Educación"
"601420763107","MÁSTER UNIVERSITARIO en Cambio Social y Profesiones Educativas"
"601420763109","MÁSTER UNIVERSITARIO en Comunicación y Aprendizaje en la Sociedad Digital"
"601420763154","MÁSTER UNIVERSITARIO en Innovación e Investigación en Educación"
"601420763155","MÁSTER UNIVERSITARIO en Innovación y Desarrollo de Competencias en la Educación Superior"
"601420763157","MÁSTER UNIVERSITARIO en Innovación, Orientación y Evaluación Educativa"
"601420763158","MÁSTER UNIVERSITARIO en Intervención e Investigación Socioeducativa"
"601420763159","MÁSTER UNIVERSITARIO en Investigación Aplicada a la Educación"
"601420763160","MÁSTER UNIVERSITARIO en Investigación e Innovación en Contextos Educativos"
"601420763161","MÁSTER UNIVERSITARIO en Investigación Educativa"
"601420763169","MÁSTER UNIVERSITARIO en Investigación en Educación"
"601420763170","MÁSTER UNIVERSITARIO en Investigación en Educación, Diversidad Cultural y Desarrollo Comunitario"
"601420763171","MÁSTER UNIVERSITARIO en Investigación en la Enseñanza y el Aprendizaje de las Ciencias Experimentales, Sociales y Matemáticas"
"601420763172","MÁSTER UNIVERSITARIO en Investigación y Evaluación Didáctica en el Aula para el Desarrollo del Profesional Docente"
"601420763195","MÁSTER UNIVERSITARIO en Tecnología, Aprendizaje y Educación"
"601420763199","MÁSTER UNIVERSITARIO en TIC`s en Educación: Análisis y Diseño de Procesos, Recursos y Prácticas Formativas"
"6014207631AA","MÁSTER UNIVERSITARIO en Ciencias Sociales para la Investigación en Educación"
"6014207631AF","MÁSTER UNIVERSITARIO en Investigación e Innovación en Curriculum y Formación"
"6014207631AG","MÁSTER UNIVERSITARIO en Investigación en Ámbitos Socioeducativos"
"6014207631AI","MÁSTER UNIVERSITARIO en Contextos Multiculturales y Plurilingües"
"6014207631AJ","MÁSTER UNIVERSITARIO en Desarrollo y Gestión de Proyectos de Innovación Didáctico-Metodológica en Instituciones Educativas"
"6014207631AK","MÁSTER UNIVERSITARIO en Multilingüismo y Educación"
"6014207631AL","MÁSTER UNIVERSITARIO en Innovación e Investigación Educativa"
"6014207631AP","MÁSTER UNIVERSITARIO en Innovación Educativa y TIC"
"601420763213","MÁSTER UNIVERSITARIO en Investigación en Bases Psicológicas de la Actividad Físico Deportiva"
"601420763219","MÁSTER UNIVERSITARIO en Procesos de Formación"
"601420763309","MÁSTER UNIVERSITARIO en Innovación Docente en Educación Infantil y Educación Primaria"
"601420763310","MÁSTER UNIVERSITARIO en Investigación e Innovación en Educación Infantil y Educación Primaria"
"601420763311","MÁSTER UNIVERSITARIO en Investigación en Educación Infantil y Educación Primaria"
"601420783202","MÁSTER UNIVERSITARIO en Análisis y Procesamiento del Lenguaje"
"601420863175","MÁSTER UNIVERSITARIO en Los retos de la educación del siglo XXI: interculturalidad y plurilingüismo"
"601420863176","MÁSTER UNIVERSITARIO en Memoria y Critica de la Educación"
"601430163307","MÁSTER UNIVERSITARIO en Estudios Avanzados en Educación Infantil"
"601440063304","MÁSTER UNIVERSITARIO en Educación y Desarrollo Rural"
"601440263308","MÁSTER UNIVERSITARIO en Estudios Avanzados en Educación Primaria"
"601440363131","MÁSTER UNIVERSITARIO en Formación de las Personas Adultas"
"601440363138","MÁSTER UNIVERSITARIO en Formación del Profesorado de Catalán para Personas Adultas"
"601440463302","MÁSTER UNIVERSITARIO en Educación Especial"
"601450163120","MÁSTER UNIVERSITARIO en Educación para la Ciudadanía y en Valores"
"601450163122","MÁSTER UNIVERSITARIO en Educación Secundaria"
"601450263123","MÁSTER UNIVERSITARIO en Educación Superior"
"601460363119","MÁSTER UNIVERSITARIO en Educación Musical: Una Perspectiva Multidisciplinar"
"601460363303","MÁSTER UNIVERSITARIO en Educación Interdisciplinar de las Artes"
"601460381129","MÁSTER UNIVERSITARIO en Educación Artística en Instituciones Sociales y Culturales"
"601460663156","MÁSTER UNIVERSITARIO en Innovación, Evaluación y Calidad en Educación Física"
"602000084231","MÁSTER UNIVERSITARIO en Producción y Comunicación Cultural"
"602100063314","MÁSTER UNIVERSITARIO en Arte y Educación. La Expresión Plástica y sus Didácticas"
"602100081107","MÁSTER UNIVERSITARIO en Creación Literaria"
"602100081108","MÁSTER UNIVERSITARIO en Desarrollos Sociales de la Cultura Artística"
"602100081111","MÁSTER UNIVERSITARIO en Escritura Creativa"
"602100081117","MÁSTER UNIVERSITARIO en Investigación y Creación en Arte"
"602100081122","MÁSTER UNIVERSITARIO en Producciones Artísticas e Investigación"
"602100081123","MÁSTER UNIVERSITARIO en Producción e Investigación en Arte"
"602100081124","MÁSTER UNIVERSITARIO en Investigación en Artes, Música y Educación Estética"
"602100081128","MÁSTER UNIVERSITARIO en Producción e Investigación Artística"
"602110081101","MÁSTER UNIVERSITARIO en Arte Contemporáneo"
"602110081102","MÁSTER UNIVERSITARIO en Arte Contemporáneo. Creación e Investigación"
"602110081103","MÁSTER UNIVERSITARIO en Arte, Creación e Investigación"
"602110081104","MÁSTER UNIVERSITARIO en Arte, Territorio y Paisaje"
"602110081105","MÁSTER UNIVERSITARIO en Arte: Idea y Producción"
"602110081106","MÁSTER UNIVERSITARIO en Creación Artística: Realismos y Entornos"
"602110081114","MÁSTER UNIVERSITARIO en Investigación en Arte y Creación"
"602110081115","MÁSTER UNIVERSITARIO en Investigación en Artes y Humanidades"
"602110081116","MÁSTER UNIVERSITARIO en Investigación en Prácticas Artísticas y Visuales"
"602110081120","MÁSTER UNIVERSITARIO en Producción Artística"
